CUST_CODE,SHOP_MONTH
CUST0000203439,200801
CUST0000063931,200801
CUST0000999935,200801
CUST0000529484,200801
CUST0000345386,200801
CUST0000158273,200801
CUST0000782365,200801
CUST0000795333,200801
CUST0000309908,200801
CUST0000019732,200801
CUST0000400799,200801
CUST0000729395,200801
CUST0000924591,200801
CUST0000883629,200801
CUST0000587522,200801
CUST0000927918,200801
CUST0000327578,200801
CUST0000310147,200801
CUST0000624930,200801
CUST0000179429,200801
CUST0000796361,200801
CUST0000953213,200801
CUST0000917992,200801
CUST0000729646,200801
CUST0000195880,200801
CUST0000329395,200801
CUST0000770969,200801
CUST0000638824,200801
CUST0000081534,200801
CUST0000311311,200801
CUST0000322426,200801
CUST0000506969,200801
CUST0000196337,200801
CUST0000937197,200801
CUST0000299022,200801
CUST0000194462,200801
CUST0000634693,200801
CUST0000263501,200801
CUST0000554123,200801
CUST0000210836,200801
CUST0000666899,200801
CUST0000753873,200801
CUST0000366796,200801
CUST0000677285,200801
CUST0000449509,200801
CUST0000528711,200801
CUST0000713276,200801
CUST0000796375,200801
CUST0000369280,200801
CUST0000625521,200801
CUST0000084463,200801
CUST0000899336,200801
CUST0000960829,200801
CUST0000565842,200801
CUST0000448937,200801
CUST0000266271,200801
CUST0000857799,200801
CUST0000842243,200801
CUST0000721182,200801
CUST0000876668,200801
CUST0000703024,200801
CUST0000280159,200801
CUST0000648553,200801
CUST0000783333,200801
CUST0000961785,200801
CUST0000774241,200801
CUST0000835262,200801
CUST0000383763,200801
CUST0000374156,200801
CUST0000030719,200801
CUST0000076365,200801
CUST0000624342,200801
CUST0000405131,200801
CUST0000459910,200801
CUST0000401837,200801
CUST0000415919,200801
CUST0000612841,200801
CUST0000034681,200801
CUST0000201555,200801
CUST0000093119,200801
CUST0000657020,200801
CUST0000175722,200801
CUST0000526983,200801
CUST0000658030,200801
CUST0000553777,200801
CUST0000260962,200801
CUST0000007759,200801
CUST0000690177,200801
CUST0000986882,200801
CUST0000997577,200801
CUST0000937752,200801
CUST0000715152,200801
CUST0000307323,200801
CUST0000783982,200801
CUST0000664430,200801
CUST0000567323,200801
CUST0000025370,200801
CUST0000147735,200801
CUST0000904510,200801
CUST0000956783,200801
CUST0000770636,200801
CUST0000981831,200801
CUST0000817762,200801
CUST0000732505,200801
CUST0000985366,200801
CUST0000689538,200801
CUST0000145018,200801
CUST0000546630,200801
CUST0000511962,200801
CUST0000520865,200801
CUST0000218304,200801
CUST0000795637,200801
CUST0000510974,200801
CUST0000233275,200801
CUST0000659646,200801
CUST0000792394,200801
CUST0000860268,200801
CUST0000619131,200801
CUST0000700644,200801
CUST0000363160,200801
CUST0000235926,200801
CUST0000156703,200801
CUST0000316509,200801
CUST0000370270,200801
CUST0000719315,200801
CUST0000367547,200801
CUST0000822151,200801
CUST0000769635,200801
CUST0000543233,200801
CUST0000028555,200801
CUST0000124549,200801
CUST0000625441,200801
CUST0000172741,200801
CUST0000445148,200801
CUST0000458224,200801
CUST0000848634,200801
CUST0000978419,200801
CUST0000379336,200801
CUST0000219191,200801
CUST0000359463,200801
CUST0000161376,200801
CUST0000193165,200801
CUST0000789571,200801
CUST0000383931,200801
CUST0000872043,200801
CUST0000962899,200801
CUST0000352367,200801
CUST0000761352,200801
CUST0000695334,200801
CUST0000178377,200801
CUST0000246581,200801
CUST0000286361,200801
CUST0000702531,200801
CUST0000125708,200801
CUST0000370053,200801
CUST0000439130,200801
CUST0000107974,200801
CUST0000972667,200801
CUST0000390986,200801
CUST0000513272,200801
CUST0000588777,200801
CUST0000123240,200801
CUST0000018686,200801
CUST0000387423,200801
CUST0000208832,200801
CUST0000417479,200801
CUST0000664398,200801
CUST0000227510,200801
CUST0000601252,200801
CUST0000089819,200801
CUST0000040677,200801
CUST0000486244,200801
CUST0000276637,200801
CUST0000653262,200801
CUST0000096275,200801
CUST0000206355,200801
CUST0000820635,200801
CUST0000543933,200801
CUST0000828437,200801
CUST0000778654,200801
CUST0000747393,200801
CUST0000803466,200801
CUST0000125353,200801
CUST0000400261,200801
CUST0000872951,200801
CUST0000659998,200801
CUST0000694010,200801
CUST0000627558,200801
CUST0000438977,200801
CUST0000514631,200801
CUST0000406280,200801
CUST0000209261,200801
CUST0000089691,200801
CUST0000813384,200801
CUST0000705199,200801
CUST0000349490,200801
CUST0000716819,200801
CUST0000144308,200801
CUST0000762781,200801
CUST0000888591,200801
CUST0000715467,200801
CUST0000265717,200801
CUST0000853230,200801
CUST0000043394,200801
CUST0000415301,200801
CUST0000409759,200801
CUST0000563125,200801
CUST0000168903,200801
CUST0000930062,200801
CUST0000350383,200801
CUST0000448171,200801
CUST0000207859,200801
CUST0000846782,200801
CUST0000578990,200801
CUST0000311218,200801
CUST0000745583,200801
CUST0000072417,200801
CUST0000552498,200801
CUST0000695850,200801
CUST0000600570,200801
CUST0000710138,200801
CUST0000381088,200801
CUST0000071039,200801
CUST0000235512,200801
CUST0000556080,200801
CUST0000754405,200801
CUST0000907032,200801
CUST0000362540,200801
CUST0000129617,200801
CUST0000597239,200801
CUST0000544432,200801
CUST0000618516,200801
CUST0000854290,200801
CUST0000943055,200801
CUST0000852587,200801
CUST0000759992,200801
CUST0000797905,200801
CUST0000473485,200801
CUST0000757709,200801
CUST0000137260,200801
CUST0000360495,200801
CUST0000888018,200801
CUST0000404658,200801
CUST0000697268,200801
CUST0000340800,200801
CUST0000111361,200801
CUST0000141388,200801
CUST0000662705,200801
CUST0000427260,200801
CUST0000087682,200801
CUST0000506256,200801
CUST0000047082,200801
CUST0000318273,200801
CUST0000065191,200801
CUST0000692703,200801
CUST0000606928,200801
CUST0000492294,200801
CUST0000561205,200801
CUST0000315942,200801
CUST0000939587,200801
CUST0000430013,200801
CUST0000822054,200801
CUST0000956351,200801
CUST0000372199,200801
CUST0000900313,200801
CUST0000877100,200801
CUST0000115463,200801
CUST0000783207,200801
CUST0000415273,200801
CUST0000954480,200801
CUST0000705466,200801
CUST0000089899,200801
CUST0000287431,200801
CUST0000893045,200801
CUST0000972464,200801
CUST0000142483,200801
CUST0000186490,200801
CUST0000850885,200801
CUST0000151592,200801
CUST0000041050,200801
CUST0000339965,200801
CUST0000121881,200801
CUST0000923669,200801
CUST0000464409,200801
CUST0000905906,200801
CUST0000659683,200801
CUST0000089820,200801
CUST0000158306,200801
CUST0000406271,200801
CUST0000301763,200801
CUST0000324851,200801
CUST0000563011,200801
CUST0000131615,200801
CUST0000747321,200801
CUST0000736203,200801
CUST0000454142,200801
CUST0000759998,200801
CUST0000961303,200801
CUST0000294014,200801
CUST0000849223,200801
CUST0000567318,200801
CUST0000097161,200801
CUST0000212970,200801
CUST0000483518,200801
CUST0000540426,200801
CUST0000330682,200801
CUST0000037313,200801
CUST0000157296,200801
CUST0000894750,200801
CUST0000587700,200801
CUST0000689500,200801
CUST0000835544,200801
CUST0000722076,200801
CUST0000123053,200801
CUST0000281469,200801
CUST0000231782,200801
CUST0000954823,200801
CUST0000877130,200801
CUST0000574581,200801
CUST0000478420,200801
CUST0000385268,200801
CUST0000237515,200801
CUST0000850592,200801
CUST0000224455,200801
CUST0000680894,200801
CUST0000268466,200801
CUST0000361582,200801
CUST0000876404,200801
CUST0000504972,200801
CUST0000579643,200801
CUST0000728900,200801
CUST0000099665,200801
CUST0000534404,200801
CUST0000829885,200801
CUST0000996860,200801
CUST0000831709,200801
CUST0000356281,200801
CUST0000607596,200801
CUST0000862494,200801
CUST0000802824,200801
CUST0000711412,200801
CUST0000009859,200801
CUST0000888211,200801
CUST0000566764,200801
CUST0000415481,200801
CUST0000103368,200801
CUST0000678022,200801
CUST0000512131,200801
CUST0000953014,200801
CUST0000956717,200801
CUST0000620768,200801
CUST0000286150,200801
CUST0000838246,200801
CUST0000352239,200801
CUST0000773226,200801
CUST0000164858,200801
CUST0000381195,200801
CUST0000268787,200801
CUST0000479085,200801
CUST0000338934,200801
CUST0000193505,200801
CUST0000709082,200801
CUST0000599230,200801
CUST0000200083,200801
CUST0000987350,200801
CUST0000403719,200801
CUST0000296108,200801
CUST0000931306,200801
CUST0000753320,200801
CUST0000126123,200801
CUST0000061502,200801
CUST0000857579,200801
CUST0000972125,200801
CUST0000897944,200801
CUST0000910590,200801
CUST0000700485,200801
CUST0000735368,200801
CUST0000294406,200801
CUST0000484093,200801
CUST0000456748,200801
CUST0000148724,200801
CUST0000940438,200801
CUST0000705973,200801
CUST0000364762,200801
CUST0000641331,200801
CUST0000387597,200801
CUST0000627845,200801
CUST0000174717,200801
CUST0000923406,200801
CUST0000474462,200801
CUST0000274437,200801
CUST0000462164,200801
CUST0000607180,200801
CUST0000454208,200801
CUST0000272186,200801
CUST0000313862,200801
CUST0000236180,200801
CUST0000610122,200801
CUST0000973060,200801
CUST0000011592,200801
CUST0000863414,200801
CUST0000326585,200801
CUST0000073165,200801
CUST0000226371,200801
CUST0000983946,200801
CUST0000011075,200801
CUST0000281049,200801
CUST0000123998,200801
CUST0000410227,200801
CUST0000502124,200801
CUST0000123217,200801
CUST0000281501,200801
CUST0000905563,200801
CUST0000239360,200801
CUST0000604095,200801
CUST0000020366,200801
CUST0000279355,200801
CUST0000694605,200801
CUST0000056025,200801
CUST0000486685,200801
CUST0000253399,200801
CUST0000174352,200801
CUST0000502649,200801
CUST0000784520,200801
CUST0000771781,200801
CUST0000009369,200801
CUST0000633953,200801
CUST0000293073,200801
CUST0000446418,200801
CUST0000156274,200801
CUST0000058515,200801
CUST0000723237,200801
CUST0000493525,200801
CUST0000970554,200801
CUST0000628284,200801
CUST0000044051,200801
CUST0000776119,200801
CUST0000379064,200801
CUST0000865385,200801
CUST0000183162,200801
CUST0000855762,200801
CUST0000944363,200801
CUST0000678601,200801
CUST0000917850,200801
CUST0000334222,200801
CUST0000343413,200801
CUST0000298450,200801
CUST0000238234,200801
CUST0000207779,200801
CUST0000703908,200801
CUST0000447904,200801
CUST0000561528,200801
CUST0000159895,200801
CUST0000504328,200801
CUST0000816891,200801
CUST0000529214,200801
CUST0000607252,200801
CUST0000430446,200801
CUST0000154418,200801
CUST0000169010,200801
CUST0000000369,200801
CUST0000496389,200801
CUST0000460525,200801
CUST0000431637,200801
CUST0000644957,200801
CUST0000340397,200801
CUST0000925643,200801
CUST0000515317,200801
CUST0000508684,200801
CUST0000202792,200801
CUST0000072921,200801
CUST0000587593,200801
CUST0000270342,200801
CUST0000518272,200801
CUST0000616216,200801
CUST0000262123,200801
CUST0000550441,200801
CUST0000713886,200801
CUST0000445244,200801
CUST0000606718,200801
CUST0000857304,200801
CUST0000067153,200801
CUST0000711577,200801
CUST0000150023,200801
CUST0000122615,200801
CUST0000473481,200801
CUST0000078166,200801
CUST0000860660,200801
CUST0000856965,200801
CUST0000295917,200801
CUST0000322687,200801
CUST0000726119,200801
CUST0000773032,200801
CUST0000007501,200801
CUST0000415594,200801
CUST0000598308,200801
CUST0000931442,200801
CUST0000915945,200801
CUST0000585123,200801
CUST0000202925,200801
CUST0000443923,200801
CUST0000568280,200801
CUST0000405232,200801
CUST0000868563,200801
CUST0000587304,200801
CUST0000473525,200801
CUST0000740257,200801
CUST0000044737,200801
CUST0000635118,200801
CUST0000017137,200801
CUST0000661988,200801
CUST0000394839,200801
CUST0000331640,200801
CUST0000586657,200801
CUST0000908905,200801
CUST0000103988,200801
CUST0000663284,200801
CUST0000186454,200801
CUST0000052250,200801
CUST0000188450,200801
CUST0000945695,200801
CUST0000503266,200801
CUST0000288979,200801
CUST0000435008,200801
CUST0000380710,200801
CUST0000969450,200801
CUST0000442754,200801
CUST0000490365,200801
CUST0000384410,200801
CUST0000555925,200801
CUST0000969083,200801
CUST0000149880,200801
CUST0000011121,200801
CUST0000970232,200801
CUST0000864629,200801
CUST0000701306,200801
CUST0000717072,200801
CUST0000729459,200801
CUST0000361284,200801
CUST0000865388,200801
CUST0000303903,200801
CUST0000986717,200801
CUST0000772225,200801
CUST0000362967,200801
CUST0000243465,200801
CUST0000313453,200801
CUST0000423155,200801
CUST0000443941,200801
CUST0000314887,200801
CUST0000018220,200801
CUST0000733809,200801
CUST0000383443,200801
CUST0000048428,200801
CUST0000248812,200801
CUST0000077064,200801
CUST0000778760,200801
CUST0000809233,200801
CUST0000633995,200801
CUST0000443766,200801
CUST0000935027,200801
CUST0000989360,200801
CUST0000787330,200801
CUST0000429198,200801
CUST0000738968,200801
CUST0000657980,200801
CUST0000644617,200801
CUST0000558077,200801
CUST0000048640,200801
CUST0000126042,200801
CUST0000884672,200801
CUST0000675576,200801
CUST0000716786,200801
CUST0000687125,200801
CUST0000008005,200801
CUST0000915919,200801
CUST0000268362,200801
CUST0000115504,200801
CUST0000048521,200801
CUST0000616143,200801
CUST0000085716,200801
CUST0000544241,200801
CUST0000049894,200801
CUST0000729507,200801
CUST0000317437,200801
CUST0000424803,200801
CUST0000961050,200801
CUST0000424032,200801
CUST0000280952,200801
CUST0000985309,200801
CUST0000888170,200801
CUST0000699131,200801
CUST0000271364,200801
CUST0000096557,200801
CUST0000512821,200801
CUST0000074042,200801
CUST0000774693,200801
CUST0000550319,200801
CUST0000968475,200801
CUST0000756148,200801
CUST0000523862,200801
CUST0000792431,200801
CUST0000361499,200801
CUST0000687900,200801
CUST0000660120,200801
CUST0000603487,200801
CUST0000237141,200801
CUST0000432043,200801
CUST0000735655,200801
CUST0000944437,200801
CUST0000099674,200801
CUST0000228468,200801
CUST0000512242,200801
CUST0000558971,200801
CUST0000405731,200801
CUST0000997159,200801
CUST0000416032,200801
CUST0000444640,200801
CUST0000536900,200801
CUST0000462477,200801
CUST0000923854,200801
CUST0000130700,200801
CUST0000293886,200801
CUST0000179403,200801
CUST0000788586,200801
CUST0000853371,200801
CUST0000818214,200801
CUST0000719598,200801
CUST0000529465,200801
CUST0000488196,200801
CUST0000866895,200801
CUST0000748920,200801
CUST0000602753,200801
CUST0000995457,200801
CUST0000764680,200801
CUST0000954987,200801
CUST0000546517,200801
CUST0000242105,200801
CUST0000702501,200801
CUST0000177847,200801
CUST0000233571,200801
CUST0000532712,200801
CUST0000130313,200801
CUST0000670163,200801
CUST0000207958,200801
CUST0000523687,200801
CUST0000884185,200801
CUST0000691847,200801
CUST0000624072,200801
CUST0000469228,200706
CUST0000885717,200706
CUST0000550825,200706
CUST0000800372,200706
CUST0000701067,200706
CUST0000644893,200706
CUST0000136043,200706
CUST0000461850,200706
CUST0000999935,200706
CUST0000345218,200706
CUST0000886802,200706
CUST0000405131,200706
CUST0000179997,200706
CUST0000809769,200706
CUST0000476514,200706
CUST0000138092,200706
CUST0000275967,200706
CUST0000048521,200706
CUST0000667919,200706
CUST0000978339,200706
CUST0000561915,200706
CUST0000916315,200706
CUST0000054964,200706
CUST0000651737,200706
CUST0000575612,200706
CUST0000142044,200706
CUST0000554154,200706
CUST0000588881,200706
CUST0000086836,200706
CUST0000044880,200706
CUST0000132570,200706
CUST0000404157,200706
CUST0000386374,200706
CUST0000268287,200706
CUST0000127841,200706
CUST0000420119,200706
CUST0000077225,200706
CUST0000146080,200706
CUST0000899835,200706
CUST0000711746,200706
CUST0000845375,200706
CUST0000156995,200706
CUST0000871730,200706
CUST0000106314,200706
CUST0000032037,200706
CUST0000470705,200706
CUST0000539672,200706
CUST0000916687,200706
CUST0000981831,200706
CUST0000021218,200706
CUST0000467543,200706
CUST0000379283,200706
CUST0000996878,200706
CUST0000287611,200706
CUST0000624342,200706
CUST0000177536,200706
CUST0000325292,200706
CUST0000190597,200706
CUST0000708626,200706
CUST0000470040,200706
CUST0000109773,200706
CUST0000182489,200706
CUST0000970826,200706
CUST0000978405,200706
CUST0000115925,200706
CUST0000211159,200706
CUST0000587601,200706
CUST0000081534,200706
CUST0000591629,200706
CUST0000605493,200706
CUST0000122195,200706
CUST0000099658,200706
CUST0000996753,200706
CUST0000923296,200706
CUST0000800070,200706
CUST0000989319,200706
CUST0000075158,200706
CUST0000673735,200706
CUST0000520277,200706
CUST0000848108,200706
CUST0000052854,200706
CUST0000426230,200706
CUST0000236914,200706
CUST0000694668,200706
CUST0000116158,200706
CUST0000540040,200706
CUST0000986734,200706
CUST0000537317,200706
CUST0000527725,200706
CUST0000527918,200706
CUST0000997122,200706
CUST0000801239,200706
CUST0000568678,200706
CUST0000118502,200706
CUST0000993465,200706
CUST0000159136,200706
CUST0000335064,200706
CUST0000575056,200706
CUST0000037123,200706
CUST0000179179,200706
CUST0000550874,200706
CUST0000719149,200706
CUST0000914464,200706
CUST0000300687,200706
CUST0000906997,200706
CUST0000811783,200706
CUST0000543362,200706
CUST0000135397,200706
CUST0000577741,200706
CUST0000509226,200706
CUST0000925831,200706
CUST0000937197,200706
CUST0000602918,200706
CUST0000418887,200706
CUST0000771768,200706
CUST0000788454,200706
CUST0000167190,200706
CUST0000936813,200706
CUST0000397540,200706
CUST0000361812,200706
CUST0000669614,200706
CUST0000463900,200706
CUST0000615547,200706
CUST0000819966,200706
CUST0000176653,200706
CUST0000147574,200706
CUST0000441645,200706
CUST0000381019,200706
CUST0000108776,200706
CUST0000414514,200706
CUST0000842933,200706
CUST0000265741,200706
CUST0000957158,200706
CUST0000584859,200706
CUST0000986882,200706
CUST0000448280,200706
CUST0000666576,200706
CUST0000563864,200706
CUST0000202661,200706
CUST0000367810,200706
CUST0000372422,200706
CUST0000451201,200706
CUST0000833037,200706
CUST0000710863,200706
CUST0000240534,200706
CUST0000642917,200706
CUST0000200767,200706
CUST0000416322,200706
CUST0000590105,200706
CUST0000662370,200706
CUST0000736981,200706
CUST0000311641,200706
CUST0000943845,200706
CUST0000762817,200706
CUST0000026371,200706
CUST0000777781,200706
CUST0000884926,200706
CUST0000175060,200706
CUST0000618211,200706
CUST0000913796,200706
CUST0000135248,200706
CUST0000398783,200706
CUST0000298310,200706
CUST0000966436,200706
CUST0000485902,200706
CUST0000074259,200706
CUST0000633906,200706
CUST0000160721,200706
CUST0000140448,200706
CUST0000457813,200706
CUST0000953749,200706
CUST0000406967,200706
CUST0000115566,200706
CUST0000558362,200706
CUST0000524537,200706
CUST0000985155,200706
CUST0000861708,200706
CUST0000067645,200706
CUST0000336781,200706
CUST0000626795,200706
CUST0000214594,200706
CUST0000063931,200706
CUST0000543374,200706
CUST0000806673,200706
CUST0000724403,200706
CUST0000404935,200706
CUST0000607420,200706
CUST0000784216,200706
CUST0000281062,200706
CUST0000663402,200706
CUST0000687519,200706
CUST0000712981,200706
CUST0000922470,200706
CUST0000742399,200706
CUST0000868779,200706
CUST0000188842,200706
CUST0000239714,200706
CUST0000200987,200706
CUST0000982235,200706
CUST0000665754,200706
CUST0000812410,200706
CUST0000957189,200706
CUST0000403088,200706
CUST0000986278,200706
CUST0000555502,200706
CUST0000268823,200706
CUST0000364905,200706
CUST0000654538,200706
CUST0000393587,200706
CUST0000751850,200706
CUST0000649464,200706
CUST0000674741,200706
CUST0000582787,200706
CUST0000622502,200706
CUST0000200775,200706
CUST0000634688,200706
CUST0000785895,200706
CUST0000885891,200706
CUST0000317126,200706
CUST0000069522,200706
CUST0000975479,200706
CUST0000479105,200706
CUST0000894238,200706
CUST0000111873,200706
CUST0000476115,200706
CUST0000447587,200706
CUST0000779978,200706
CUST0000952666,200706
CUST0000571866,200706
CUST0000585617,200706
CUST0000728610,200706
CUST0000954808,200706
CUST0000008415,200706
CUST0000837778,200706
CUST0000554024,200706
CUST0000944007,200706
CUST0000696111,200706
CUST0000576800,200706
CUST0000235674,200706
CUST0000985195,200706
CUST0000820750,200706
CUST0000440311,200706
CUST0000711533,200706
CUST0000881765,200706
CUST0000067369,200706
CUST0000970221,200706
CUST0000299022,200706
CUST0000100599,200706
CUST0000832547,200706
CUST0000121005,200706
CUST0000826933,200706
CUST0000707689,200706
CUST0000634652,200706
CUST0000054137,200706
CUST0000896914,200706
CUST0000161411,200706
CUST0000135420,200706
CUST0000704959,200706
CUST0000541503,200706
CUST0000891571,200706
CUST0000355900,200706
CUST0000988001,200706
CUST0000528973,200706
CUST0000802384,200706
CUST0000287800,200706
CUST0000774171,200706
CUST0000445359,200706
CUST0000248215,200706
CUST0000790456,200706
CUST0000666899,200706
CUST0000462617,200706
CUST0000711835,200706
CUST0000420363,200706
CUST0000587643,200706
CUST0000557293,200706
CUST0000414458,200706
CUST0000664592,200706
CUST0000208822,200706
CUST0000984029,200706
CUST0000670922,200706
CUST0000420601,200706
CUST0000227284,200706
CUST0000708150,200706
CUST0000899336,200706
CUST0000529848,200706
CUST0000326140,200706
CUST0000068970,200706
CUST0000629744,200706
CUST0000402925,200706
CUST0000706249,200706
CUST0000337192,200706
CUST0000306182,200706
CUST0000297515,200706
CUST0000333347,200706
CUST0000914076,200706
CUST0000352529,200706
CUST0000414799,200706
CUST0000644153,200706
CUST0000141780,200706
CUST0000053927,200706
CUST0000364227,200706
CUST0000228495,200706
CUST0000974681,200706
CUST0000472222,200706
CUST0000068394,200706
CUST0000789670,200706
CUST0000309908,200706
CUST0000388830,200706
CUST0000503950,200706
CUST0000003287,200706
CUST0000263489,200706
CUST0000285720,200706
CUST0000312034,200706
CUST0000322562,200706
CUST0000664742,200706
CUST0000455145,200706
CUST0000466448,200706
CUST0000836364,200706
CUST0000036136,200706
CUST0000341004,200706
CUST0000783947,200706
CUST0000094339,200706
CUST0000590074,200706
CUST0000916905,200706
CUST0000955923,200706
CUST0000774241,200706
CUST0000070200,200706
CUST0000556297,200706
CUST0000428504,200706
CUST0000506084,200706
CUST0000758622,200706
CUST0000742814,200706
CUST0000634066,200706
CUST0000241132,200706
CUST0000934360,200706
CUST0000642685,200706
CUST0000939653,200706
CUST0000434013,200706
CUST0000503338,200706
CUST0000430660,200706
CUST0000173993,200706
CUST0000105393,200706
CUST0000978956,200706
CUST0000838387,200706
CUST0000256627,200706
CUST0000660556,200706
CUST0000190355,200706
CUST0000412413,200706
CUST0000410727,200706
CUST0000361310,200706
CUST0000480214,200706
CUST0000268143,200706
CUST0000381297,200706
CUST0000464388,200706
CUST0000398965,200706
CUST0000961918,200706
CUST0000290660,200706
CUST0000720862,200706
CUST0000917992,200706
CUST0000767243,200706
CUST0000465162,200706
CUST0000160842,200706
CUST0000301430,200706
CUST0000836210,200706
CUST0000702030,200706
CUST0000771481,200706
CUST0000285664,200706
CUST0000436394,200706
CUST0000915203,200706
CUST0000831416,200706
CUST0000049077,200706
CUST0000333675,200706
CUST0000144953,200706
CUST0000574623,200706
CUST0000199923,200706
CUST0000312108,200706
CUST0000038546,200706
CUST0000411935,200706
CUST0000098319,200706
CUST0000688682,200706
CUST0000732505,200706
CUST0000416013,200706
CUST0000012784,200706
CUST0000565459,200706
CUST0000662414,200706
CUST0000579399,200706
CUST0000207155,200706
CUST0000181184,200706
CUST0000947916,200706
CUST0000472158,200706
CUST0000111024,200706
CUST0000361701,200706
CUST0000120121,200706
CUST0000796401,200706
CUST0000447443,200706
CUST0000538325,200706
CUST0000301843,200706
CUST0000280656,200706
CUST0000852304,200706
CUST0000863326,200706
CUST0000297115,200706
CUST0000661427,200706
CUST0000369056,200706
CUST0000925937,200706
CUST0000770451,200706
CUST0000613062,200706
CUST0000756664,200706
CUST0000493522,200706
CUST0000657952,200706
CUST0000709464,200706
CUST0000930673,200706
CUST0000578570,200706
CUST0000937338,200706
CUST0000486650,200706
CUST0000120273,200706
CUST0000016404,200706
CUST0000553777,200706
CUST0000898638,200706
CUST0000603024,200706
CUST0000144580,200706
CUST0000184646,200706
CUST0000397549,200706
CUST0000503093,200706
CUST0000105820,200706
CUST0000827833,200706
CUST0000379060,200706
CUST0000658030,200706
CUST0000994038,200706
CUST0000026634,200706
CUST0000183115,200706
CUST0000851524,200706
CUST0000356221,200706
CUST0000561346,200706
CUST0000698926,200706
CUST0000644461,200706
CUST0000999109,200706
CUST0000766797,200706
CUST0000844640,200706
CUST0000078366,200706
CUST0000498137,200706
CUST0000990465,200706
CUST0000778112,200706
CUST0000665507,200706
CUST0000275796,200706
CUST0000418388,200706
CUST0000689242,200706
CUST0000242095,200706
CUST0000448937,200706
CUST0000160452,200706
CUST0000934898,200706
CUST0000984181,200706
CUST0000169635,200706
CUST0000437165,200706
CUST0000206560,200706
CUST0000743903,200706
CUST0000999024,200706
CUST0000312411,200706
CUST0000075764,200706
CUST0000950029,200706
CUST0000101102,200706
CUST0000566965,200706
CUST0000254358,200706
CUST0000805341,200706
CUST0000906157,200706
CUST0000572854,200706
CUST0000460564,200706
CUST0000745448,200706
CUST0000057847,200706
CUST0000603406,200706
CUST0000506810,200706
CUST0000210836,200706
CUST0000475538,200706
CUST0000203903,200706
CUST0000347023,200706
CUST0000395525,200706
CUST0000892395,200706
CUST0000706608,200706
CUST0000399671,200706
CUST0000828268,200706
CUST0000995305,200706
CUST0000756576,200706
CUST0000436891,200706
CUST0000082996,200706
CUST0000402352,200706
CUST0000203439,200706
CUST0000329537,200706
CUST0000652732,200706
CUST0000845975,200706
CUST0000962700,200706
CUST0000161319,200706
CUST0000491604,200706
CUST0000744374,200706
CUST0000363524,200706
CUST0000553827,200706
CUST0000307323,200706
CUST0000397211,200706
CUST0000196111,200706
CUST0000577815,200706
CUST0000425869,200706
CUST0000938246,200706
CUST0000820340,200706
CUST0000450865,200706
CUST0000537241,200706
CUST0000107193,200706
CUST0000806159,200706
CUST0000904289,200706
CUST0000171899,200706
CUST0000939563,200706
CUST0000435195,200706
CUST0000564860,200706
CUST0000136384,200706
CUST0000326334,200706
CUST0000906002,200706
CUST0000837073,200706
CUST0000840254,200706
CUST0000884311,200706
CUST0000004088,200706
CUST0000859124,200706
CUST0000001194,200706
CUST0000428851,200706
CUST0000859256,200706
CUST0000293743,200706
CUST0000578349,200706
CUST0000017325,200706
CUST0000405731,200706
CUST0000794328,200706
CUST0000174074,200706
CUST0000530003,200706
CUST0000464070,200706
CUST0000782803,200706
CUST0000719547,200706
CUST0000832236,200706
CUST0000501703,200706
CUST0000303829,200706
CUST0000400006,200706
CUST0000615249,200706
CUST0000701197,200706
CUST0000969829,200706
CUST0000703478,200706
CUST0000246378,200706
CUST0000960829,200706
CUST0000650366,200706
CUST0000862295,200706
CUST0000128568,200706
CUST0000359604,200706
CUST0000021161,200706
CUST0000172891,200706
CUST0000623730,200706
CUST0000895134,200706
CUST0000602746,200706
CUST0000256489,200706
CUST0000872455,200706
CUST0000058269,200706
CUST0000942900,200706
CUST0000529454,200706
CUST0000794855,200706
CUST0000755461,200706
CUST0000372188,200706
CUST0000738587,200706
CUST0000976654,200706
CUST0000876668,200706
CUST0000048395,200706
CUST0000671293,200706
CUST0000305858,200706
CUST0000839174,200706
CUST0000280075,200706
CUST0000049674,200706
CUST0000390094,200706
CUST0000349165,200706
CUST0000375382,200706
CUST0000554718,200706
CUST0000710649,200706
CUST0000649717,200706
CUST0000438993,200706
CUST0000182722,200706
CUST0000045545,200706
CUST0000770701,200706
CUST0000622535,200706
CUST0000355094,200706
CUST0000195321,200706
CUST0000278486,200706
CUST0000860993,200706
CUST0000583261,200706
CUST0000044707,200706
CUST0000488888,200706
CUST0000352929,200706
CUST0000404149,200706
CUST0000379344,200706
CUST0000735727,200706
CUST0000103205,200706
CUST0000091321,200706
CUST0000283533,200706
CUST0000434489,200706
CUST0000645048,200706
CUST0000826662,200706
CUST0000188187,200706
CUST0000721182,200706
CUST0000007392,200706
CUST0000410483,200706
CUST0000751869,200706
CUST0000999593,200706
CUST0000451458,200706
CUST0000629745,200706
CUST0000741711,200706
CUST0000232607,200706
CUST0000208798,200706
CUST0000803062,200706
CUST0000590382,200706
CUST0000605487,200706
CUST0000244114,200706
CUST0000191403,200706
CUST0000848359,200706
CUST0000894811,200706
CUST0000280015,200706
CUST0000513743,200706
CUST0000954608,200706
CUST0000038720,200706
CUST0000194993,200706
CUST0000065412,200706
CUST0000081716,200706
CUST0000513227,200706
CUST0000604697,200706
CUST0000565720,200706
