CUST_CODE,SHOP_MONTH,CUS_TYPE
CUST0000045491,200805,Reactivate_Customer
CUST0000053860,200607,New_Customer
CUST0000053860,200712,Reactivate_Customer
CUST0000053860,200803,Reactivate_Customer
CUST0000057105,200607,New_Customer
CUST0000057105,200609,Reactivate_Customer
CUST0000057105,200610,Repeat_Customer
CUST0000057105,200804,Reactivate_Customer
CUST0000098594,200606,New_Customer
CUST0000098594,200609,Reactivate_Customer
CUST0000098594,200612,Reactivate_Customer
CUST0000098594,200704,Reactivate_Customer
CUST0000098594,200807,Reactivate_Customer
CUST0000141780,200604,New_Customer
CUST0000141780,200609,Reactivate_Customer
CUST0000141780,200611,Reactivate_Customer
CUST0000141780,200701,Reactivate_Customer
CUST0000141780,200702,Repeat_Customer
CUST0000141780,200705,Reactivate_Customer
CUST0000141780,200706,Repeat_Customer
CUST0000141780,200707,Repeat_Customer
CUST0000141780,200710,Reactivate_Customer
CUST0000141780,200711,Repeat_Customer
CUST0000141780,200712,Repeat_Customer
CUST0000141780,200801,Repeat_Customer
CUST0000141780,200802,Repeat_Customer
CUST0000141780,200803,Repeat_Customer
CUST0000141780,200805,Reactivate_Customer
CUST0000141780,200806,Repeat_Customer
CUST0000179503,200712,New_Customer
CUST0000196373,200701,New_Customer
CUST0000207582,200708,New_Customer
CUST0000207582,200710,Reactivate_Customer
CUST0000223911,200703,New_Customer
CUST0000223911,200805,Reactivate_Customer
CUST0000242370,200605,New_Customer
CUST0000242370,200606,Repeat_Customer
CUST0000242370,200607,Repeat_Customer
CUST0000242370,200609,Reactivate_Customer
CUST0000242370,200610,Repeat_Customer
CUST0000242370,200611,Repeat_Customer
CUST0000242370,200612,Repeat_Customer
CUST0000242370,200702,Reactivate_Customer
CUST0000242370,200703,Repeat_Customer
CUST0000242370,200704,Repeat_Customer
CUST0000242370,200705,Repeat_Customer
CUST0000242370,200707,Reactivate_Customer
CUST0000242370,200708,Repeat_Customer
CUST0000242370,200709,Repeat_Customer
CUST0000242370,200710,Repeat_Customer
CUST0000242370,200711,Repeat_Customer
CUST0000242370,200712,Repeat_Customer
CUST0000242370,200801,Repeat_Customer
CUST0000242370,200802,Repeat_Customer
CUST0000242370,200803,Repeat_Customer
CUST0000242370,200804,Repeat_Customer
CUST0000242370,200805,Repeat_Customer
CUST0000242370,200807,Reactivate_Customer
CUST0000258370,200609,New_Customer
CUST0000276637,200604,New_Customer
CUST0000276637,200605,Repeat_Customer
CUST0000276637,200606,Repeat_Customer
CUST0000276637,200607,Repeat_Customer
CUST0000276637,200608,Repeat_Customer
CUST0000276637,200609,Repeat_Customer
CUST0000276637,200610,Repeat_Customer
CUST0000276637,200611,Repeat_Customer
CUST0000276637,200612,Repeat_Customer
CUST0000276637,200701,Repeat_Customer
CUST0000276637,200702,Repeat_Customer
CUST0000276637,200703,Repeat_Customer
CUST0000276637,200704,Repeat_Customer
CUST0000276637,200705,Repeat_Customer
CUST0000276637,200706,Repeat_Customer
CUST0000276637,200707,Repeat_Customer
CUST0000276637,200709,Reactivate_Customer
CUST0000276637,200712,Reactivate_Customer
CUST0000276637,200801,Repeat_Customer
CUST0000276637,200803,Reactivate_Customer
CUST0000276637,200804,Repeat_Customer
CUST0000276637,200805,Repeat_Customer
CUST0000276637,200806,Repeat_Customer
CUST0000313453,200604,New_Customer
CUST0000313453,200605,Repeat_Customer
CUST0000313453,200606,Repeat_Customer
CUST0000313453,200607,Repeat_Customer
CUST0000313453,200608,Repeat_Customer
CUST0000313453,200609,Repeat_Customer
CUST0000313453,200610,Repeat_Customer
CUST0000313453,200611,Repeat_Customer
CUST0000313453,200612,Repeat_Customer
CUST0000313453,200701,Repeat_Customer
CUST0000313453,200702,Repeat_Customer
CUST0000313453,200703,Repeat_Customer
CUST0000313453,200704,Repeat_Customer
CUST0000313453,200705,Repeat_Customer
CUST0000313453,200706,Repeat_Customer
CUST0000313453,200707,Repeat_Customer
CUST0000313453,200708,Repeat_Customer
CUST0000313453,200709,Repeat_Customer
CUST0000313453,200710,Repeat_Customer
CUST0000313453,200711,Repeat_Customer
CUST0000313453,200801,Reactivate_Customer
CUST0000313453,200803,Reactivate_Customer
CUST0000313453,200804,Repeat_Customer
CUST0000313453,200805,Repeat_Customer
CUST0000313453,200806,Repeat_Customer
CUST0000396758,200605,New_Customer
CUST0000399319,200605,New_Customer
CUST0000413257,200712,New_Customer
CUST0000415481,200605,New_Customer
CUST0000415481,200606,Repeat_Customer
CUST0000415481,200607,Repeat_Customer
CUST0000415481,200608,Repeat_Customer
CUST0000415481,200609,Repeat_Customer
CUST0000415481,200610,Repeat_Customer
CUST0000415481,200611,Repeat_Customer
CUST0000415481,200612,Repeat_Customer
CUST0000415481,200701,Repeat_Customer
CUST0000415481,200702,Repeat_Customer
CUST0000415481,200703,Repeat_Customer
CUST0000415481,200704,Repeat_Customer
CUST0000415481,200705,Repeat_Customer
CUST0000415481,200706,Repeat_Customer
CUST0000415481,200707,Repeat_Customer
CUST0000415481,200708,Repeat_Customer
CUST0000415481,200709,Repeat_Customer
CUST0000415481,200710,Repeat_Customer
CUST0000415481,200711,Repeat_Customer
CUST0000415481,200712,Repeat_Customer
CUST0000415481,200801,Repeat_Customer
CUST0000415481,200802,Repeat_Customer
CUST0000415481,200803,Repeat_Customer
CUST0000415481,200804,Repeat_Customer
CUST0000415481,200805,Repeat_Customer
CUST0000415481,200806,Repeat_Customer
CUST0000467543,200604,New_Customer
CUST0000467543,200605,Repeat_Customer
CUST0000467543,200606,Repeat_Customer
CUST0000467543,200607,Repeat_Customer
CUST0000467543,200608,Repeat_Customer
CUST0000467543,200609,Repeat_Customer
CUST0000467543,200610,Repeat_Customer
CUST0000467543,200611,Repeat_Customer
CUST0000467543,200612,Repeat_Customer
CUST0000467543,200701,Repeat_Customer
CUST0000467543,200702,Repeat_Customer
CUST0000467543,200703,Repeat_Customer
CUST0000467543,200704,Repeat_Customer
CUST0000467543,200705,Repeat_Customer
CUST0000467543,200706,Repeat_Customer
CUST0000467543,200707,Repeat_Customer
CUST0000467543,200708,Repeat_Customer
CUST0000467543,200709,Repeat_Customer
CUST0000467543,200710,Repeat_Customer
CUST0000467543,200711,Repeat_Customer
CUST0000467543,200712,Repeat_Customer
CUST0000467543,200801,Repeat_Customer
CUST0000467543,200802,Repeat_Customer
CUST0000467543,200803,Repeat_Customer
CUST0000467543,200804,Repeat_Customer
CUST0000467543,200805,Repeat_Customer
CUST0000467543,200806,Repeat_Customer
CUST0000472952,200604,New_Customer
CUST0000475903,200607,New_Customer
CUST0000475903,200612,Reactivate_Customer
CUST0000475903,200701,Repeat_Customer
CUST0000475903,200702,Repeat_Customer
CUST0000475903,200704,Reactivate_Customer
CUST0000475903,200707,Reactivate_Customer
CUST0000475903,200709,Reactivate_Customer
CUST0000475903,200710,Repeat_Customer
CUST0000475903,200711,Repeat_Customer
CUST0000475903,200712,Repeat_Customer
CUST0000475903,200804,Reactivate_Customer
CUST0000475903,200806,Reactivate_Customer
CUST0000482271,200610,New_Customer
CUST0000482271,200705,Reactivate_Customer
CUST0000482464,200711,New_Customer
CUST0000482464,200712,Repeat_Customer
CUST0000482464,200803,Reactivate_Customer
CUST0000482464,200807,Reactivate_Customer
CUST0000495398,200702,New_Customer
CUST0000502371,200607,New_Customer
CUST0000502371,200608,Repeat_Customer
CUST0000502371,200609,Repeat_Customer
CUST0000502371,200611,Reactivate_Customer
CUST0000502371,200801,Reactivate_Customer
CUST0000502371,200806,Reactivate_Customer
CUST0000503093,200604,New_Customer
CUST0000503093,200605,Repeat_Customer
CUST0000503093,200606,Repeat_Customer
CUST0000503093,200607,Repeat_Customer
CUST0000503093,200608,Repeat_Customer
CUST0000503093,200609,Repeat_Customer
CUST0000503093,200610,Repeat_Customer
CUST0000503093,200611,Repeat_Customer
CUST0000503093,200612,Repeat_Customer
CUST0000503093,200701,Repeat_Customer
CUST0000503093,200702,Repeat_Customer
CUST0000503093,200703,Repeat_Customer
CUST0000503093,200704,Repeat_Customer
CUST0000503093,200705,Repeat_Customer
CUST0000503093,200706,Repeat_Customer
CUST0000503093,200707,Repeat_Customer
CUST0000503093,200708,Repeat_Customer
CUST0000503093,200709,Repeat_Customer
CUST0000503093,200710,Repeat_Customer
CUST0000503093,200711,Repeat_Customer
CUST0000503093,200712,Repeat_Customer
CUST0000503093,200801,Repeat_Customer
CUST0000503093,200802,Repeat_Customer
CUST0000503093,200803,Repeat_Customer
CUST0000503093,200804,Repeat_Customer
CUST0000503093,200805,Repeat_Customer
CUST0000503093,200806,Repeat_Customer
CUST0000503093,200807,Repeat_Customer
CUST0000506847,200707,New_Customer
CUST0000506847,200708,Repeat_Customer
CUST0000513263,200607,New_Customer
CUST0000513340,200707,New_Customer
CUST0000543374,200610,New_Customer
CUST0000543374,200611,Repeat_Customer
CUST0000543374,200612,Repeat_Customer
CUST0000543374,200701,Repeat_Customer
CUST0000543374,200703,Reactivate_Customer
CUST0000543374,200704,Repeat_Customer
CUST0000543374,200705,Repeat_Customer
CUST0000543374,200706,Repeat_Customer
CUST0000543374,200707,Repeat_Customer
CUST0000543374,200708,Repeat_Customer
CUST0000543374,200709,Repeat_Customer
CUST0000543374,200711,Reactivate_Customer
CUST0000543374,200712,Repeat_Customer
CUST0000543374,200801,Repeat_Customer
CUST0000543374,200804,Reactivate_Customer
CUST0000543374,200806,Reactivate_Customer
CUST0000562156,200612,New_Customer
CUST0000578684,200704,New_Customer
CUST0000578684,200707,Reactivate_Customer
CUST0000578684,200708,Repeat_Customer
CUST0000578684,200709,Repeat_Customer
CUST0000578684,200710,Repeat_Customer
CUST0000578684,200711,Repeat_Customer
CUST0000578684,200712,Repeat_Customer
CUST0000578684,200801,Repeat_Customer
CUST0000578684,200802,Repeat_Customer
CUST0000578684,200803,Repeat_Customer
CUST0000578684,200805,Reactivate_Customer
CUST0000578684,200806,Repeat_Customer
CUST0000590099,200612,New_Customer
CUST0000590099,200703,Reactivate_Customer
CUST0000590099,200802,Reactivate_Customer
CUST0000590099,200803,Repeat_Customer
CUST0000590099,200804,Repeat_Customer
CUST0000602746,200605,New_Customer
CUST0000602746,200606,Repeat_Customer
CUST0000602746,200607,Repeat_Customer
CUST0000602746,200608,Repeat_Customer
CUST0000602746,200609,Repeat_Customer
CUST0000602746,200610,Repeat_Customer
CUST0000602746,200611,Repeat_Customer
CUST0000602746,200612,Repeat_Customer
CUST0000602746,200701,Repeat_Customer
CUST0000602746,200702,Repeat_Customer
CUST0000602746,200703,Repeat_Customer
CUST0000602746,200704,Repeat_Customer
CUST0000602746,200705,Repeat_Customer
CUST0000602746,200706,Repeat_Customer
CUST0000602746,200707,Repeat_Customer
CUST0000602746,200708,Repeat_Customer
CUST0000602746,200709,Repeat_Customer
CUST0000602746,200804,Reactivate_Customer
CUST0000602746,200805,Repeat_Customer
CUST0000604697,200609,New_Customer
CUST0000604697,200706,Reactivate_Customer
CUST0000604697,200711,Reactivate_Customer
CUST0000604697,200801,Reactivate_Customer
CUST0000604697,200803,Reactivate_Customer
CUST0000604697,200804,Repeat_Customer
CUST0000604697,200805,Repeat_Customer
CUST0000623778,200609,New_Customer
CUST0000623778,200708,Reactivate_Customer
CUST0000631219,200608,New_Customer
CUST0000639364,200612,New_Customer
CUST0000639364,200702,Reactivate_Customer
CUST0000639364,200703,Repeat_Customer
CUST0000639364,200704,Repeat_Customer
CUST0000639364,200707,Reactivate_Customer
CUST0000639364,200712,Reactivate_Customer
CUST0000639364,200801,Repeat_Customer
CUST0000639364,200805,Reactivate_Customer
CUST0000647012,200606,New_Customer
CUST0000647012,200607,Repeat_Customer
CUST0000647012,200609,Reactivate_Customer
CUST0000647012,200612,Reactivate_Customer
CUST0000647012,200706,Reactivate_Customer
CUST0000647012,200707,Repeat_Customer
CUST0000647012,200709,Reactivate_Customer
CUST0000647012,200710,Repeat_Customer
CUST0000647012,200711,Repeat_Customer
CUST0000647012,200803,Reactivate_Customer
CUST0000647012,200804,Repeat_Customer
CUST0000647012,200806,Reactivate_Customer
CUST0000666899,200604,New_Customer
CUST0000666899,200605,Repeat_Customer
CUST0000666899,200606,Repeat_Customer
CUST0000666899,200607,Repeat_Customer
CUST0000666899,200608,Repeat_Customer
CUST0000666899,200609,Repeat_Customer
CUST0000666899,200610,Repeat_Customer
CUST0000666899,200611,Repeat_Customer
CUST0000666899,200612,Repeat_Customer
CUST0000666899,200701,Repeat_Customer
CUST0000666899,200702,Repeat_Customer
CUST0000666899,200703,Repeat_Customer
CUST0000666899,200704,Repeat_Customer
CUST0000666899,200705,Repeat_Customer
CUST0000666899,200706,Repeat_Customer
CUST0000666899,200707,Repeat_Customer
CUST0000666899,200708,Repeat_Customer
CUST0000666899,200709,Repeat_Customer
CUST0000666899,200710,Repeat_Customer
CUST0000666899,200711,Repeat_Customer
CUST0000666899,200712,Repeat_Customer
CUST0000666899,200801,Repeat_Customer
CUST0000666899,200802,Repeat_Customer
CUST0000666899,200803,Repeat_Customer
CUST0000666899,200804,Repeat_Customer
CUST0000666899,200805,Repeat_Customer
CUST0000666899,200806,Repeat_Customer
CUST0000666899,200807,Repeat_Customer
CUST0000668749,200607,New_Customer
CUST0000668749,200608,Repeat_Customer
CUST0000668749,200609,Repeat_Customer
CUST0000668749,200610,Repeat_Customer
CUST0000668749,200611,Repeat_Customer
CUST0000668749,200702,Reactivate_Customer
CUST0000668749,200704,Reactivate_Customer
CUST0000668749,200705,Repeat_Customer
CUST0000668749,200706,Repeat_Customer
CUST0000668749,200708,Reactivate_Customer
CUST0000668749,200710,Reactivate_Customer
CUST0000684826,200702,New_Customer
CUST0000687912,200612,New_Customer
CUST0000687912,200702,Reactivate_Customer
CUST0000687912,200704,Reactivate_Customer
CUST0000687912,200705,Repeat_Customer
CUST0000687912,200804,Reactivate_Customer
CUST0000687912,200805,Repeat_Customer
CUST0000700485,200611,New_Customer
CUST0000700485,200705,Reactivate_Customer
CUST0000700485,200708,Reactivate_Customer
CUST0000700485,200710,Reactivate_Customer
CUST0000700485,200801,Reactivate_Customer
CUST0000700485,200802,Repeat_Customer
CUST0000700485,200805,Reactivate_Customer
CUST0000709464,200606,New_Customer
CUST0000709464,200608,Reactivate_Customer
CUST0000709464,200610,Reactivate_Customer
CUST0000709464,200611,Repeat_Customer
CUST0000709464,200612,Repeat_Customer
CUST0000709464,200701,Repeat_Customer
CUST0000709464,200702,Repeat_Customer
CUST0000709464,200703,Repeat_Customer
CUST0000709464,200705,Reactivate_Customer
CUST0000709464,200706,Repeat_Customer
CUST0000709464,200707,Repeat_Customer
CUST0000709464,200708,Repeat_Customer
CUST0000709464,200709,Repeat_Customer
CUST0000709464,200710,Repeat_Customer
CUST0000709464,200711,Repeat_Customer
CUST0000709464,200712,Repeat_Customer
CUST0000709464,200802,Reactivate_Customer
CUST0000709464,200803,Repeat_Customer
CUST0000709464,200805,Reactivate_Customer
CUST0000714699,200605,New_Customer
CUST0000714699,200609,Reactivate_Customer
CUST0000714699,200702,Reactivate_Customer
CUST0000723244,200704,New_Customer
CUST0000736244,200604,New_Customer
CUST0000736244,200606,Reactivate_Customer
CUST0000736244,200608,Reactivate_Customer
CUST0000736244,200609,Repeat_Customer
CUST0000736244,200610,Repeat_Customer
CUST0000736244,200611,Repeat_Customer
CUST0000736244,200612,Repeat_Customer
CUST0000736244,200701,Repeat_Customer
CUST0000736244,200703,Reactivate_Customer
CUST0000736244,200704,Repeat_Customer
CUST0000736244,200705,Repeat_Customer
CUST0000736244,200708,Reactivate_Customer
CUST0000736244,200710,Reactivate_Customer
CUST0000736244,200711,Repeat_Customer
CUST0000736244,200712,Repeat_Customer
CUST0000736244,200801,Repeat_Customer
CUST0000736244,200805,Reactivate_Customer
CUST0000736244,200806,Repeat_Customer
CUST0000755461,200604,New_Customer
CUST0000755461,200605,Repeat_Customer
CUST0000755461,200606,Repeat_Customer
CUST0000755461,200607,Repeat_Customer
CUST0000755461,200608,Repeat_Customer
CUST0000755461,200609,Repeat_Customer
CUST0000755461,200611,Reactivate_Customer
CUST0000755461,200612,Repeat_Customer
CUST0000755461,200701,Repeat_Customer
CUST0000755461,200702,Repeat_Customer
CUST0000755461,200703,Repeat_Customer
CUST0000755461,200704,Repeat_Customer
CUST0000755461,200706,Reactivate_Customer
CUST0000755461,200707,Repeat_Customer
CUST0000755461,200708,Repeat_Customer
CUST0000755461,200709,Repeat_Customer
CUST0000755461,200710,Repeat_Customer
CUST0000755461,200711,Repeat_Customer
CUST0000755461,200712,Repeat_Customer
CUST0000755461,200802,Reactivate_Customer
CUST0000755461,200803,Repeat_Customer
CUST0000755461,200804,Repeat_Customer
CUST0000755461,200805,Repeat_Customer
CUST0000755461,200806,Repeat_Customer
CUST0000755461,200807,Repeat_Customer
CUST0000775627,200802,New_Customer
CUST0000785466,200604,New_Customer
CUST0000788586,200605,New_Customer
CUST0000788586,200606,Repeat_Customer
CUST0000788586,200610,Reactivate_Customer
CUST0000788586,200611,Repeat_Customer
CUST0000788586,200701,Reactivate_Customer
CUST0000788586,200702,Repeat_Customer
CUST0000788586,200703,Repeat_Customer
CUST0000788586,200704,Repeat_Customer
CUST0000788586,200705,Repeat_Customer
CUST0000788586,200706,Repeat_Customer
CUST0000788586,200708,Reactivate_Customer
CUST0000788586,200709,Repeat_Customer
CUST0000788586,200711,Reactivate_Customer
CUST0000788586,200712,Repeat_Customer
CUST0000788586,200801,Repeat_Customer
CUST0000788586,200802,Repeat_Customer
CUST0000788586,200804,Reactivate_Customer
CUST0000788586,200805,Repeat_Customer
CUST0000788586,200806,Repeat_Customer
CUST0000817787,200703,New_Customer
CUST0000818004,200609,New_Customer
CUST0000818004,200611,Reactivate_Customer
CUST0000818004,200612,Repeat_Customer
CUST0000818004,200703,Reactivate_Customer
CUST0000826917,200702,New_Customer
CUST0000826917,200710,Reactivate_Customer
CUST0000826917,200803,Reactivate_Customer
CUST0000853188,200605,New_Customer
CUST0000853188,200606,Repeat_Customer
CUST0000853373,200611,New_Customer
CUST0000858453,200612,New_Customer
CUST0000858453,200710,Reactivate_Customer
CUST0000878324,200803,New_Customer
CUST0000882824,200608,New_Customer
CUST0000922838,200707,New_Customer
CUST0000978819,200609,New_Customer
CUST0000978819,200704,Reactivate_Customer
CUST0000978819,200708,Reactivate_Customer
CUST0000988890,200712,New_Customer
CUST0000988890,200806,Reactivate_Customer
CUST0000065191,200607,New_Customer
CUST0000065191,200608,Repeat_Customer
CUST0000065191,200609,Repeat_Customer
CUST0000065191,200610,Repeat_Customer
CUST0000065191,200611,Repeat_Customer
CUST0000065191,200612,Repeat_Customer
CUST0000065191,200701,Repeat_Customer
CUST0000065191,200702,Repeat_Customer
CUST0000065191,200703,Repeat_Customer
CUST0000065191,200704,Repeat_Customer
CUST0000065191,200705,Repeat_Customer
CUST0000065191,200706,Repeat_Customer
CUST0000065191,200707,Repeat_Customer
CUST0000065191,200708,Repeat_Customer
CUST0000065191,200709,Repeat_Customer
CUST0000065191,200710,Repeat_Customer
CUST0000065191,200711,Repeat_Customer
CUST0000065191,200712,Repeat_Customer
CUST0000065191,200801,Repeat_Customer
CUST0000065191,200802,Repeat_Customer
CUST0000065191,200803,Repeat_Customer
CUST0000065191,200804,Repeat_Customer
CUST0000065191,200805,Repeat_Customer
CUST0000065191,200806,Repeat_Customer
CUST0000065191,200807,Repeat_Customer
CUST0000078366,200703,New_Customer
CUST0000078366,200706,Reactivate_Customer
CUST0000078366,200707,Repeat_Customer
CUST0000078366,200708,Repeat_Customer
CUST0000078366,200711,Reactivate_Customer
CUST0000078366,200803,Reactivate_Customer
CUST0000078366,200806,Reactivate_Customer
CUST0000092593,200610,New_Customer
CUST0000092593,200612,Reactivate_Customer
CUST0000092593,200703,Reactivate_Customer
CUST0000092593,200709,Reactivate_Customer
CUST0000101930,200706,New_Customer
CUST0000101930,200709,Reactivate_Customer
CUST0000101930,200710,Repeat_Customer
CUST0000109445,200705,New_Customer
CUST0000109445,200709,Reactivate_Customer
CUST0000109445,200710,Repeat_Customer
CUST0000109445,200711,Repeat_Customer
CUST0000109445,200712,Repeat_Customer
CUST0000129888,200607,New_Customer
CUST0000131466,200703,New_Customer
CUST0000131466,200807,Reactivate_Customer
CUST0000165005,200608,New_Customer
CUST0000165005,200611,Reactivate_Customer
CUST0000165005,200612,Repeat_Customer
CUST0000165005,200702,Reactivate_Customer
CUST0000165005,200706,Reactivate_Customer
CUST0000165005,200707,Repeat_Customer
CUST0000165005,200708,Repeat_Customer
CUST0000165005,200709,Repeat_Customer
CUST0000165005,200711,Reactivate_Customer
CUST0000165005,200712,Repeat_Customer
CUST0000165005,200801,Repeat_Customer
CUST0000165005,200803,Reactivate_Customer
CUST0000165005,200804,Repeat_Customer
CUST0000165005,200805,Repeat_Customer
CUST0000165748,200608,New_Customer
CUST0000165748,200611,Reactivate_Customer
CUST0000165748,200612,Repeat_Customer
CUST0000165748,200705,Reactivate_Customer
CUST0000195121,200604,New_Customer
CUST0000195121,200605,Repeat_Customer
CUST0000195121,200606,Repeat_Customer
CUST0000195121,200607,Repeat_Customer
CUST0000195121,200608,Repeat_Customer
CUST0000195121,200609,Repeat_Customer
CUST0000195121,200610,Repeat_Customer
CUST0000195121,200611,Repeat_Customer
CUST0000195121,200612,Repeat_Customer
CUST0000195121,200701,Repeat_Customer
CUST0000195121,200702,Repeat_Customer
CUST0000195121,200703,Repeat_Customer
CUST0000195121,200704,Repeat_Customer
CUST0000195121,200705,Repeat_Customer
CUST0000195121,200706,Repeat_Customer
CUST0000195121,200707,Repeat_Customer
CUST0000195121,200708,Repeat_Customer
CUST0000195121,200709,Repeat_Customer
CUST0000195121,200711,Reactivate_Customer
CUST0000195121,200712,Repeat_Customer
CUST0000195121,200801,Repeat_Customer
CUST0000195121,200802,Repeat_Customer
CUST0000195121,200803,Repeat_Customer
CUST0000195121,200804,Repeat_Customer
CUST0000195121,200805,Repeat_Customer
CUST0000195121,200806,Repeat_Customer
CUST0000195121,200807,Repeat_Customer
CUST0000210089,200604,New_Customer
CUST0000210089,200606,Reactivate_Customer
CUST0000210089,200608,Reactivate_Customer
CUST0000210089,200609,Repeat_Customer
CUST0000210089,200610,Repeat_Customer
CUST0000210089,200611,Repeat_Customer
CUST0000210089,200612,Repeat_Customer
CUST0000210089,200701,Repeat_Customer
CUST0000210089,200707,Reactivate_Customer
CUST0000210089,200708,Repeat_Customer
CUST0000210089,200709,Repeat_Customer
CUST0000210089,200710,Repeat_Customer
CUST0000210089,200712,Reactivate_Customer
CUST0000210089,200801,Repeat_Customer
CUST0000210089,200803,Reactivate_Customer
CUST0000210089,200805,Reactivate_Customer
CUST0000210089,200806,Repeat_Customer
CUST0000211130,200710,New_Customer
CUST0000214574,200606,New_Customer
CUST0000214574,200607,Repeat_Customer
CUST0000214574,200610,Reactivate_Customer
CUST0000214574,200701,Reactivate_Customer
CUST0000214574,200705,Reactivate_Customer
CUST0000214574,200707,Reactivate_Customer
CUST0000214574,200807,Reactivate_Customer
CUST0000230224,200707,New_Customer
CUST0000230224,200710,Reactivate_Customer
CUST0000230224,200711,Repeat_Customer
CUST0000230224,200712,Repeat_Customer
CUST0000230224,200805,Reactivate_Customer
CUST0000255215,200708,New_Customer
CUST0000266761,200702,New_Customer
CUST0000293743,200604,New_Customer
CUST0000293743,200605,Repeat_Customer
CUST0000293743,200606,Repeat_Customer
CUST0000293743,200607,Repeat_Customer
CUST0000293743,200608,Repeat_Customer
CUST0000293743,200609,Repeat_Customer
CUST0000293743,200610,Repeat_Customer
CUST0000293743,200611,Repeat_Customer
CUST0000293743,200612,Repeat_Customer
CUST0000293743,200701,Repeat_Customer
CUST0000293743,200702,Repeat_Customer
CUST0000293743,200703,Repeat_Customer
CUST0000293743,200704,Repeat_Customer
CUST0000293743,200705,Repeat_Customer
CUST0000293743,200706,Repeat_Customer
CUST0000293743,200708,Reactivate_Customer
CUST0000293743,200709,Repeat_Customer
CUST0000293743,200711,Reactivate_Customer
CUST0000293743,200712,Repeat_Customer
CUST0000293743,200802,Reactivate_Customer
CUST0000293743,200803,Repeat_Customer
CUST0000293743,200804,Repeat_Customer
CUST0000293743,200805,Repeat_Customer
CUST0000293743,200806,Repeat_Customer
CUST0000293743,200807,Repeat_Customer
CUST0000319615,200711,New_Customer
CUST0000319615,200802,Reactivate_Customer
CUST0000337293,200605,New_Customer
CUST0000337293,200606,Repeat_Customer
CUST0000337293,200609,Reactivate_Customer
CUST0000337293,200612,Reactivate_Customer
CUST0000337293,200709,Reactivate_Customer
CUST0000337293,200711,Reactivate_Customer
CUST0000337293,200712,Repeat_Customer
CUST0000337293,200802,Reactivate_Customer
CUST0000337293,200803,Repeat_Customer
CUST0000337293,200804,Repeat_Customer
CUST0000364762,200702,New_Customer
CUST0000364762,200704,Reactivate_Customer
CUST0000364762,200705,Repeat_Customer
CUST0000364762,200706,Repeat_Customer
CUST0000364762,200707,Repeat_Customer
CUST0000364762,200708,Repeat_Customer
CUST0000364762,200709,Repeat_Customer
CUST0000364762,200801,Reactivate_Customer
CUST0000364762,200802,Repeat_Customer
CUST0000364762,200805,Reactivate_Customer
CUST0000387048,200702,New_Customer
CUST0000387048,200707,Reactivate_Customer
CUST0000387048,200805,Reactivate_Customer
CUST0000392699,200710,New_Customer
CUST0000413634,200703,New_Customer
CUST0000413634,200709,Reactivate_Customer
CUST0000419601,200709,New_Customer
CUST0000420669,200611,New_Customer
CUST0000420669,200612,Repeat_Customer
CUST0000420669,200701,Repeat_Customer
CUST0000420669,200702,Repeat_Customer
CUST0000420669,200703,Repeat_Customer
CUST0000420669,200706,Reactivate_Customer
CUST0000420669,200711,Reactivate_Customer
CUST0000420669,200804,Reactivate_Customer
CUST0000420669,200806,Reactivate_Customer
CUST0000429198,200605,New_Customer
CUST0000429198,200608,Reactivate_Customer
CUST0000429198,200704,Reactivate_Customer
CUST0000429198,200705,Repeat_Customer
CUST0000429198,200709,Reactivate_Customer
CUST0000429198,200710,Repeat_Customer
CUST0000429198,200712,Reactivate_Customer
CUST0000429198,200801,Repeat_Customer
CUST0000429198,200803,Reactivate_Customer
CUST0000438977,200610,New_Customer
CUST0000438977,200611,Repeat_Customer
CUST0000438977,200612,Repeat_Customer
CUST0000438977,200701,Repeat_Customer
CUST0000438977,200702,Repeat_Customer
CUST0000438977,200703,Repeat_Customer
CUST0000438977,200704,Repeat_Customer
CUST0000438977,200705,Repeat_Customer
CUST0000438977,200706,Repeat_Customer
CUST0000438977,200707,Repeat_Customer
CUST0000438977,200708,Repeat_Customer
CUST0000438977,200709,Repeat_Customer
CUST0000438977,200710,Repeat_Customer
CUST0000438977,200711,Repeat_Customer
CUST0000438977,200712,Repeat_Customer
CUST0000438977,200801,Repeat_Customer
CUST0000438977,200802,Repeat_Customer
CUST0000438977,200803,Repeat_Customer
CUST0000438977,200804,Repeat_Customer
CUST0000438977,200805,Repeat_Customer
CUST0000438977,200806,Repeat_Customer
CUST0000438977,200807,Repeat_Customer
CUST0000447587,200604,New_Customer
CUST0000447587,200606,Reactivate_Customer
CUST0000447587,200609,Reactivate_Customer
CUST0000447587,200611,Reactivate_Customer
CUST0000447587,200701,Reactivate_Customer
CUST0000447587,200702,Repeat_Customer
CUST0000447587,200704,Reactivate_Customer
CUST0000447587,200705,Repeat_Customer
CUST0000447587,200706,Repeat_Customer
CUST0000447587,200707,Repeat_Customer
CUST0000447587,200709,Reactivate_Customer
CUST0000447587,200710,Repeat_Customer
CUST0000447587,200711,Repeat_Customer
CUST0000447587,200712,Repeat_Customer
CUST0000447587,200802,Reactivate_Customer
CUST0000447587,200803,Repeat_Customer
CUST0000447587,200804,Repeat_Customer
CUST0000447587,200805,Repeat_Customer
CUST0000480924,200709,New_Customer
CUST0000497450,200609,New_Customer
CUST0000520277,200703,New_Customer
